UT,Origin,Target,PhaseAngle
2420943844,6,4,-114.01
2421043854,4,6,95.69
2421056284,4,16,100.05
2421190952,1,6,53.08
2421294513,5,16,88.59
2421294972,5,1,35.23
2421621182,5,6,72.32
2421646633,15,4,-154.47
2421682965,16,4,-15.05
2421735239,8,4,143.00
2422259562,4,15,90.49
2422588314,4,8,107.06
2422705298,1,4,127.37
2423179454,6,4,-152.34
2423336274,4,16,96.63
2423369886,15,6,-116.50
2423396317,15,5,-110.73
2423573118,4,6,94.00
2423620213,15,4,156.10
2423624793,5,4,-104.26
2423680937,15,8,59.50
2423808623,4,1,68.50
2423892363,8,4,128.70
2423906585,5,15,82.60
2423937938,8,5,-138.86
2424338762,8,15,-55.83
2424558061,4,5,54.20
2424566123,5,8,100.37
2424597053,4,15,94.99
2424734941,16,4,80.00
2424842468,4,8,107.69
2425043734,1,15,76.03
2425173292,1,4,90.79
2425487266,6,4,-172.79
2425537735,15,4,94.66
2425624351,4,16,93.15
2425885548,16,5,-172.18
2425969497,1,8,95.15
2426043320,8,4,113.70
2426260884,4,6,89.38
2426908405,4,15,99.52
2426932074,4,1,77.54
2427094404,4,8,108.33
2427319274,6,5,-178.62
2427430772,15,4,10.45
2427463268,5,16,79.72
2427521879,16,4,-162.17
2427583174,5,4,-76.04
2427603032,8,1,-37.03
2427641134,4,5,67.53
2427919917,4,16,89.82
2427958364,6,4,173.12
2427970533,6,15,67.74
2428140128,1,4,110.24
2428189212,8,4,98.03
2428523259,15,5,171.53
2428744848,15,1,38.37
2428944457,4,6,87.51
2429111069,6,8,86.10
2429202439,4,15,103.64
2429321065,15,4,-81.41
2429344429,4,8,108.96
2429435437,8,5,-168.60
2429594891,4,1,84.61
2430081146,16,4,-106.60
2430091263,5,6,59.99
2430151236,5,15,95.57
2430220733,4,16,86.98
2430331397,8,4,81.72
2430509547,5,4,-155.16
2430521704,5,8,101.94
2430780991,6,4,-172.64
2431054279,1,16,68.99
2431225578,15,4,-148.73
2431388447,8,6,-43.92
2431484959,4,15,107.19
2431492800,4,6,88.39
2431496998,1,4,128.52
2431592823,4,8,109.57
2431611388,4,5,69.89
2432449883,16,4,-94.15
2432471525,8,4,64.81
2432473915,4,1,71.60
2432523091,4,16,84.94
2432642149,16,1,-14.48
2432753285,16,5,-123.69
2433160329,15,4,159.01
2433479506,15,5,92.68
2433571277,5,16,76.05
2433759822,4,15,110.18
2433839845,4,8,110.17
2433850038,6,4,-112.04
2433948131,4,6,90.95
2434006332,1,4,97.88
2434611270,8,4,47.37
2434648827,5,4,-92.81
2434661217,16,4,-103.67
2434822987,4,16,83.90
2434909820,8,5,160.90
2435141593,15,4,121.12
2435185702,1,5,-55.84
2435484719,4,5,49.22
2435705205,4,1,75.33
2435733301,1,15,95.64
2435920320,5,1,36.96
2435975954,1,8,98.12
2436029714,4,15,112.61
2436085730,4,8,110.73
2436311653,5,15,103.52
2436338540,6,5,-162.39
2436370267,4,6,94.24
2436399606,6,4,-88.12
2436467170,5,8,103.46
2436743146,16,4,-131.14
2436752743,8,4,29.62
2436754199,1,4,99.76
2436784822,8,1,-69.18
2437117476,4,16,83.86
2437187459,15,4,90.19
2437411699,15,1,-40.32
2438296635,4,15,114.53
2438330699,4,8,111.25
2438394131,4,1,84.52
2438407007,16,5,-146.52
2438454214,5,4,-97.18
2438455097,5,6,71.61
2438601444,4,5,70.98
2438673189,6,4,-121.41
2438718792,16,4,178.41
2438753061,15,5,36.75
2438818142,4,6,95.71
2438897950,8,4,12.29
2439136811,6,16,62.05
2439141078,6,1,-83.36
2439317763,15,4,68.19
2439405168,4,16,84.70
2439565938,5,16,78.90
2440271590,1,4,128.38
2440411123,8,5,132.65
2440562224,4,15,115.95
2440574953,4,8,111.74
2440607052,16,4,94.70
2440613063,1,6,53.88
2440914201,6,4,-158.15
2441048940,8,4,-9.08
2441126287,1,16,75.30
2441170753,4,1,75.31
2441375253,4,6,93.22
2441509759,5,4,-143.69
2441542176,16,6,-26.10
2441554838,15,4,57.85
2441685890,4,16,86.20
2441773839,16,1,-52.58
2442406972,5,8,104.77
2442423339,16,4,4.18
2442483316,5,15,106.38
2442609601,4,5,67.25
2442818686,4,8,112.17
2442827990,4,15,116.84
2442840244,1,4,105.16
2443207868,8,4,-25.12
2443245377,6,4,173.08
2443343894,16,5,148.82
2443893451,15,6,163.10
2443923916,15,4,61.24
2443960139,4,16,88.16
2444065602,6,5,178.33
2444081667,4,6,88.73
2444180273,16,4,-64.35
2444466108,4,1,72.99
2444819062,15,5,27.48
2445062078,4,8,112.56
2445095520,4,15,117.16
2445376734,8,4,-40.95
2445432139,1,4,89.09
2445473393,5,16,85.20
2445661878,5,4,-82.73
2445760706,6,4,174.10
2445888233,16,4,-127.84
2445951884,1,8,100.37
2445985366,8,5,109.34
2446091328,8,1,-95.36
2446228663,4,16,90.41
2446352130,4,5,45.08
2446451306,15,4,81.23
2446501596,1,15,96.91
2446742027,4,6,87.53
2446863349,5,6,61.30
2446876891,16,15,-145.60
2447194046,4,1,84.03
2447305310,4,8,112.90
2447366710,4,15,116.83
2447555806,16,4,140.74
2447557551,8,4,-54.93
2447852926,16,5,60.05
2448324754,15,1,-36.61
2448345540,5,8,105.76
2448492239,4,16,92.81
2448676827,6,4,-166.11
2448752340,5,15,103.86
2449024091,1,4,127.29
2449121494,6,8,92.38
2449159927,15,4,135.73
2449190189,16,4,2.60
2449203632,5,4,-136.86
2449268354,4,6,88.75
2449293872,16,1,-144.61
2449548555,4,8,113.17
2449586798,4,5,72.51
2449644114,4,15,115.72
2449752081,8,4,-66.29
2449903612,4,1,78.54
2449913371,1,5,-54.16
2450711784,5,1,35.52
2450751580,4,16,95.26
2450797422,16,4,-90.23
2450875926,1,16,87.99
2450933529,8,6,-56.40
2451327485,5,16,92.24
2451671963,1,4,112.02
2451674206,8,5,93.36
2451676677,6,4,-99.74
2451713263,4,6,91.57
2451791991,4,8,113.40
2451894268,6,15,69.96
2451931526,4,15,113.66
2451962166,8,4,-74.41
2452054082,15,4,-89.00
2452103592,16,5,-44.97
2452371318,15,5,102.04
2452382668,16,4,-168.32
2452533079,5,4,-131.28
2453007304,4,16,97.68
2453210539,6,5,-159.49
2453211064,4,1,70.66
2453600798,4,5,63.84
2453950337,16,4,61.43
2454035801,4,8,113.56
2454135389,4,6,94.73
2454147378,6,4,-92.30
2454171184,1,4,82.07
2454189118,8,4,-78.95
2454234994,4,15,110.44
2454287127,5,8,106.36
2455091389,15,4,1.60
2455252245,5,15,93.77
2455259928,4,16,100.04
2455289501,5,6,70.74
2455470646,16,6,-136.62
2455504264,16,4,-70.75
2455741277,8,1,-108.22
2455930461,1,8,101.41
2455992973,4,1,83.16
2456137738,16,1,102.31
2456201213,16,5,-155.92
2456280174,4,8,113.66
2456401699,6,4,-128.86
2456434467,8,4,-79.74
2456564581,4,15,105.82
2456596100,4,6,95.59
2456658947,5,4,-74.91
2457047794,16,4,-152.91
2457081264,4,5,46.29
2457149028,5,16,98.74
2457509892,4,16,102.30
2457513598,8,5,86.77
2457747838,1,4,125.56
2458152556,15,4,100.13
2458302443,6,16,89.84
2458395858,1,15,72.32
2458403182,6,1,-86.96
2458525314,4,8,113.70
2458583885,16,4,96.81
2458652176,6,4,-163.22
2458663065,4,1,81.01
2458699050,8,4,-77.01
2458936022,4,15,99.71
2459183761,4,6,92.34
2459757556,4,16,104.44
2459800708,5,4,-164.45
2460115172,16,4,-56.98
2460215638,16,5,90.52
2460235752,5,8,106.53
2460253734,1,6,49.47
2460488370,1,16,98.93
2460499005,1,4,118.03
2460583546,4,5,72.74
2460771440,4,8,113.68
2460829812,6,5,175.87
2460983730,8,4,-71.28
2461009464,6,4,172.84
2461068918,15,4,-130.66
2461364690,4,15,92.79
2461369677,15,5,-115.55
2461644033,16,4,-146.19
2461900007,4,6,88.22
2461935368,4,1,68.62
2462003225,4,16,106.46
2462097355,5,15,77.00
2462717496,16,1,-17.16
2462949889,5,16,104.29
2462952758,1,4,80.10
2463018791,4,8,113.59
2463172628,16,4,117.24
2463288812,8,4,-63.35
2463530806,8,5,91.17
2463564504,5,4,-118.65
2463576681,6,4,175.65
2463636480,5,6,62.79
2463723543,15,4,-98.65
2463835216,4,15,87.42
2464196702,16,5,-26.63
2464247154,4,16,108.35
2464398493,15,1,107.07
2464534683,4,6,87.63
2464580620,4,5,59.73
2464649760,1,5,-52.27
2464702945,16,4,-40.61
2464789340,4,1,81.95
2465267631,4,8,113.44
2465285620,5,1,36.30
2465614166,8,4,-54.05
2465905775,8,1,-102.38
2465942456,1,8,101.06
2466107366,15,4,-104.15
2466195067,5,8,106.25
2466236829,16,4,-139.02
2466291070,4,15,85.98
2466434119,1,4,123.26
2466489556,4,16,110.12
2466579743,6,4,-157.37
2467041137,4,6,89.16
2467439837,4,1,82.75
2467518255,4,8,113.22
2467633313,5,4,-70.97
2467751517,4,5,58.77
2467776008,16,4,135.47
2467959385,8,4,-43.99
2467963596,16,6,88.44
2468182538,16,5,-143.11
2468278872,15,4,-130.97
2468625598,15,5,-87.16
2468697311,4,15,88.13
2468730616,4,16,111.76
2468737170,5,16,108.88
2468821791,5,15,76.55
2469237779,6,8,91.21
2469256858,16,1,-135.83
2469319098,1,4,122.84
2469322131,16,4,-10.54
2469477612,4,6,92.21
2469482231,6,4,-91.17
2469738872,8,5,107.24
2469770986,4,8,112.93
2470036013,1,16,106.96
2470074907,6,5,-156.77
2470309193,15,4,-170.26
2470323413,8,4,-33.45
2470561532,5,4,-165.35
2470634002,4,1,67.36
2470687595,1,15,70.02
2470876780,16,4,-124.78
2470970489,4,16,113.29
2471056863,4,15,92.17
2471585033,4,5,71.95
2471760732,1,4,82.40
2471888342,6,4,-97.78
2471901741,4,6,95.14
2472026182,4,8,112.57
2472123810,5,6,69.73
2472168137,5,8,105.52
2472204380,16,5,106.14
2472256554,15,4,134.67
2472259444,8,6,-36.09
2472441449,16,4,157.54
2472704690,8,4,-22.35
2473209310,4,16,114.72
2473383004,4,15,96.76
2473581545,4,1,80.41
2474017662,16,4,44.91
2474093901,15,5,-149.99
2474130332,6,4,-136.19
2474161580,15,4,65.11
2474284233,4,8,112.14
2474378451,4,6,95.30
2474515430,5,16,112.62
2474595687,5,4,-106.30
2474894291,15,1,57.28
2475074674,1,4,119.94
2475100998,8,4,-10.41
2475161133,5,15,90.03
2475447194,4,16,116.04
2475542692,4,5,55.04
2475606883,16,4,-93.32
2475686830,4,15,101.17
2475851995,15,6,-145.98
2475905665,16,1,111.24
2476014638,1,8,99.32
2476051345,15,4,-26.80
2476127915,8,5,133.98
2476227529,4,1,83.88
2476289936,16,5,-1.36
2476393867,6,4,-167.42
2476545555,4,8,111.64
2476647362,8,1,-76.65
2476918398,6,16,105.65
2476997975,4,6,91.42
2477210587,16,4,-172.37
2477509638,8,4,5.75
2477611634,6,5,174.02
2477684244,4,16,117.26
2477940760,6,1,-84.74
2477945210,15,4,-110.47
2477975869,4,15,105.08
2478129947,1,4,126.23
2478157031,5,8,104.38
2478573807,5,4,-74.30
2478628126,4,5,66.66
2478780240,6,4,172.57
2478810576,4,8,111.07
2478830211,16,4,110.31
2479056055,15,5,127.81
2479217680,1,5,-56.93
2479305899,4,1,67.60
2479551527,1,16,112.62
2479714538,4,6,87.86
2479859474,15,4,-167.35
2479920547,4,16,118.39
2479927288,8,4,22.74
2480049830,5,1,36.52
2480255061,4,15,108.41
2480272333,1,6,39.64
2480287817,5,16,115.65
2480412479,5,6,64.35
2480465436,16,5,-104.49
2480467324,16,4,-15.46
2480583950,1,4,87.53
2480728717,16,6,-37.54
2481079709,4,8,110.44
2481192324,6,15,79.28
2481345586,5,15,100.49
2481409061,6,4,177.88
2481465589,1,15,93.22
2481489500,5,4,-156.93
2481810145,15,4,143.75
2482123396,16,4,-123.94
2482156185,4,16,119.44
2482322759,4,6,87.78
2482350183,8,4,46.67
2482367780,4,1,78.57
2482527738,4,15,111.18
2482587020,4,5,70.26
2482656154,8,5,167.87
2482787536,16,1,9.17
2483353313,4,8,109.75
2483455789,15,1,-28.16
2483673436,1,4,114.37
2483800037,16,4,169.48
2483814125,15,4,108.30
2484128946,15,5,58.50
2484162204,5,8,102.90
2484391225,4,16,120.40
2484477419,6,4,-146.04
2484757353,16,5,161.04
2484774179,8,4,79.66
2484796274,4,15,113.41
2484811550,4,6,89.62
2485021928,4,1,84.49
2485498917,16,4,102.34
2485621165,5,4,-94.68
2485631642,4,8,109.01
2485889957,15,4,80.51
2486056662,5,16,118.07
2486163244,1,8,96.48
2486476050,4,5,50.06
2486625732,4,16,121.29
2486928897,1,4,128.12
2486929522,6,5,-154.32
2487062499,4,15,115.14
2487194931,8,4,120.30
2487221724,16,4,1.42
2487241525,4,6,92.84
2487269886,6,4,-86.56
2487502213,5,15,105.66
2487796996,8,1,-38.28
2487914759,4,8,108.23
2487965435,4,1,69.86
2488058592,15,4,62.69
2488859762,4,16,122.12
2488957465,5,6,68.59
2488970303,16,4,-104.71
2489053257,1,16,116.52
2489194093,16,5,77.74
2489246455,8,5,-156.36
2489327979,4,15,116.36
2489415046,1,4,94.22
2489458149,5,4,-92.05
2489581622,4,5,70.56
2489608115,8,4,158.23
2489624205,6,4,-104.17
2489669786,4,6,95.45
2489757417,15,5,24.18
2490026037,16,1,-80.10
2490181795,5,8,101.25
2490202480,4,8,107.45
2490320033,6,8,82.02
2490343434,15,4,57.44
2490746530,16,4,-167.81
2491093367,4,16,122.87
2491145947,4,1,76.47
2491594225,4,15,117.04
2491823827,5,16,119.99
2491859894,6,4,-143.24
2492009611,8,4,-170.75
2492156837,1,15,98.16
2492165919,4,6,94.87
2492267642,1,4,105.36
2492483267,5,4,-145.73
2492494300,4,8,106.68
2492552515,16,4,143.42
2492770381,15,4,66.63
2493326592,4,16,123.57
2493586065,4,5,67.75
2493621568,15,1,-49.49
2493713464,5,15,105.79
2493807555,16,5,5.76
2493820111,4,1,84.62
2493862912,4,15,117.12
2493870572,16,15,105.81
2494047638,1,5,-51.30
2494139829,6,4,-170.53
2494390391,16,4,92.83
2494395777,8,4,-153.48
2494410106,6,5,172.79
2494722004,5,1,35.28
2494740806,16,6,-124.87
2494789379,4,8,105.95
2494816534,4,6,90.51
2494928556,8,6,-10.83
2495365466,15,4,95.80
2495409117,6,16,113.16
2495559483,4,16,124.20
2495712732,1,4,128.60
2495797597,8,5,-124.12
2496136143,4,15,116.50
2496211157,5,8,99.64
2496262566,16,4,28.22
2496378567,1,8,93.36
2496517876,15,5,53.87
2496558613,6,4,172.53
2496636382,5,4,-84.32
2496644025,4,1,73.44
2496763625,8,4,-141.70
2497086576,4,8,105.30
2497192750,5,6,65.91
2497356937,4,5,45.63
2497524380,4,6,87.64
2497590919,5,16,121.47
2497766220,16,1,-148.50
2497792079,4,16,124.78
2498001627,6,1,-74.72
2498146687,15,4,-174.68
2498171569,16,4,-48.38
2498248944,1,4,101.48
2498416859,4,15,115.05
2498553959,1,16,119.10
2498635292,16,5,-55.40
2498900505,8,1,-4.12
2499111027,8,4,-134.41
2499260500,6,4,-178.98
2499384560,4,8,104.74
2499678258,15,6,-163.83
2499913453,4,1,74.19
2500024417,4,16,125.30
2500084803,5,15,99.61
2500106641,4,6,88.00
2500120294,16,4,-108.72
2500234842,5,4,-129.75
2500370808,1,6,33.57
2500376063,8,15,-125.15
2500564000,4,5,72.35
2500709566,4,15,112.57
2500911224,1,4,94.25
2501104907,15,4,-47.18
2501436753,8,4,-130.51
2501681945,4,8,104.30
2502111747,16,4,-147.97
2502211635,8,5,-100.24
2502243113,5,8,98.36
2502256534,4,16,125.77
2502358904,6,4,-132.36
2502579972,4,6,90.15
2502619905,4,1,84.33
2502993197,16,8,-92.78
2503021613,4,15,108.84
2503359419,5,16,122.56
2503503996,5,4,-133.43
2503688764,1,15,80.27
2503723082,16,5,-99.53
2503740554,8,4,-129.39
2503772143,6,5,-152.24
2503977444,4,8,103.99
2504149184,16,4,-174.48
2504169842,15,4,31.10
2504477085,1,4,127.94
2504488463,4,16,126.19
2504578722,4,5,64.47
2505005349,4,6,93.45
2505042523,6,4,-85.40
2505066183,15,5,-176.93
2505359431,4,1,76.99
2505365164,4,15,103.64
2505789860,5,6,67.35
2506023039,8,4,-130.67
2506201784,16,1,167.55
2506236410,16,4,167.24
2506269993,4,8,103.81
2506611423,1,8,91.40
2506720237,4,16,126.56
2506776040,5,15,84.73
2507082114,1,4,108.62
2507194826,15,4,160.08
2507356494,6,4,-111.14
2507440031,4,6,95.65
2507636574,5,4,-76.03
2507757544,4,15,97.05
2508064618,1,16,120.59
2508118677,4,5,45.19
2508269350,5,8,97.65
2508285555,8,4,-134.10
2508377527,16,4,155.73
2508423475,8,5,-88.34
2508558807,4,8,103.77
2508612363,1,5,-56.18
2508667018,4,1,71.83
2508951886,4,16,126.88
2509129024,16,5,-123.42
2509130814,5,16,123.31
2509135175,15,1,87.51
2509360730,5,1,36.97
2509373285,6,15,30.73
2509484486,8,1,10.06
2509591147,6,4,-149.87
2509621381,1,4,85.02
2509959183,4,6,94.27
2510018307,15,4,-111.48
2510207143,4,15,90.36
2510529941,8,4,-139.46
2510577164,16,4,150.85
2510842921,5,4,-162.06
2510843396,4,8,103.85
2511183443,4,16,127.16
2511223951,6,5,172.14
2511275258,16,6,-162.40
2511419530,4,1,83.65
2511559380,4,5,72.78
2511890508,6,4,-172.40
2512121236,6,8,77.67
2512564543,15,4,-97.64
2512637517,4,6,89.68
2512679047,4,15,86.35
2512758275,8,4,-146.52
2512840345,16,4,153.05
2513123541,4,8,104.05
2513216384,1,4,126.51
2513414937,4,16,127.39
2513474390,15,5,-82.75
2513648517,5,15,73.49
2513945035,6,16,115.68
2513978211,5,6,67.41
2514106727,4,1,79.85
2514282624,5,8,97.67
2514345785,6,4,172.87
2514414148,8,5,-89.68
2514534747,5,4,-120.80
2514755104,15,8,55.74
2514858041,15,4,-112.43
2514906684,5,16,123.72
2514929132,16,5,-122.30
2514972655,8,4,-155.05
2515117272,4,15,86.47
2515172965,16,4,163.41
2515329133,4,6,87.53
2515399237,4,8,104.35
2515560848,4,5,60.48
2515621507,16,1,163.09
2515646398,4,16,127.57
2515911824,1,4,115.12
2515939514,8,6,-15.77
2516271585,1,15,64.35
2516795140,1,8,91.72
2516967164,15,4,-145.23
2517132317,6,4,-174.72
2517174966,8,4,-164.83
2517402426,4,1,69.60
2517504110,4,15,89.55
2517581274,16,4,-175.35
2517596802,1,16,121.11
2517670642,4,8,104.74
2517877859,4,16,127.71
2517886752,4,6,88.27
2518383704,1,4,80.48
2518417336,6,1,-64.29
2518615420,5,4,-71.26
2518765408,4,5,56.76
2518959633,15,4,167.37
2519366683,8,4,-175.51
2519406582,8,1,0.96
2519565167,15,5,-115.37
2519849242,4,15,93.93
2519938017,4,8,105.21
2520064319,1,6,37.77
2520072831,16,4,-134.74
2520109349,4,16,127.80
2520139844,5,15,83.60
2520203963,8,5,-102.95
2520217392,4,1,82.61
2520218243,6,4,-117.65
2520278676,5,8,98.39
2520346773,4,6,90.72
2520600279,6,5,-150.65
2520688823,5,16,123.80
2520886748,15,4,110.53
2520990319,15,1,75.56
2521226478,16,5,-89.84
2521548970,8,4,172.23
2521561929,5,4,-166.21
2521922844,1,4,124.51
2522165683,4,15,98.51
2522201693,4,8,105.74
2522340902,4,16,127.85
2522560418,4,5,72.14
2522620313,5,6,66.03
2522655906,16,4,-55.46
2522769450,4,6,94.03
2522783227,15,4,31.72
2522803155,6,4,-86.92
2522875702,4,1,81.95
2523358005,1,5,-53.79
2523722664,8,4,159.67
2524146267,5,1,35.43
2524462025,4,8,106.31
2524463088,4,15,102.74
2524572550,4,16,127.84
2524658383,15,5,165.73
2524672522,15,4,-62.07
2524735711,1,4,120.57
2525086411,6,4,-118.47
2525213046,4,6,95.72
2525339683,16,4,38.07
2525566405,5,4,-108.37
2525836630,8,5,-125.35
2525888529,8,4,146.27
2526114626,4,1,67.86
2526256773,5,8,99.63
2526374021,5,15,96.31
2526479362,5,16,123.54
2526503142,16,1,-145.25
2526526554,4,5,55.87
2526572376,15,4,-135.52
2526719376,4,8,106.92
2526747855,4,15,106.43
2526804330,4,16,127.79
2526895308,1,8,94.04
2527164912,1,16,120.61
2527179974,1,4,80.78
2527195721,1,15,90.02
2527324824,6,4,-155.93
2527758758,4,6,93.54
2528047189,8,4,132.13
2528051670,6,5,172.05
2528096215,15,6,-171.59
2528134959,16,4,107.29
2528164525,16,5,-18.70
2528498718,15,4,167.70
2528832111,8,1,-25.27
2528974099,4,8,107.54
2529011915,4,1,81.23
2529024207,4,15,109.54
2529036279,4,16,127.68
2529562026,15,1,-13.57
2529562817,5,4,-72.97
2529617074,4,5,65.69
2529622903,15,5,87.73
2529646404,6,4,-173.06
2530199458,8,4,117.29
2530458762,4,6,88.97
2530467875,15,4,129.27
2530587259,1,4,121.81
2530769340,5,6,68.79
2531053484,16,4,-167.95
2531226528,4,8,108.18
2531268438,4,16,127.53
2531295045,4,15,112.10
2531365423,8,5,-153.49
2531658498,4,1,83.38
2532143421,6,4,173.65
2532218963,5,8,101.15
2532280955,5,16,122.89
2532346491,8,4,101.78
2532471191,5,4,-158.64
2532497241,15,4,96.60
2532532583,5,15,103.89
2532691045,6,16,113.77
2532874004,6,8,85.70
2533128717,4,6,87.52
2533369799,16,6,-100.53
2533476976,4,8,108.81
2533500850,4,16,127.31
2533551569,1,4,124.70
2533562494,4,15,114.14
2533562555,4,5,70.61
2534108364,16,4,9.26
2534384941,6,15,84.68
2534489414,8,4,85.61
2534606225,15,4,72.31
2534799599,4,1,67.25
2534935312,15,5,34.25
2535022540,6,4,-168.93
2535202628,8,6,-42.78
2535663513,4,6,88.60
2535725729,4,8,109.43
2535733565,4,16,127.04
2535828253,4,15,115.67
2535945244,16,5,102.90
2535996608,1,4,84.66
2536593182,5,4,-96.59
2536629859,8,4,68.83
2536789383,1,16,118.90
2536816661,15,4,59.06
2536844821,8,5,175.98
2536921763,1,8,97.06
2537313462,16,4,128.83
2537411722,6,5,-149.65
2537465941,4,5,50.90
2537801412,4,1,79.54
2537842068,1,15,98.58
2537966635,4,16,126.70
2537973051,4,8,110.03
2538030065,8,1,-57.49
2538053837,6,4,-104.24
2538076537,1,5,-52.61
2538093845,4,15,116.68
2538097019,5,16,121.79
2538112306,4,6,91.33
2538168919,5,8,102.72
2538295404,6,1,-65.55
2538708038,5,15,106.39
2538717837,5,1,36.41
2538769546,8,4,51.51
2539153042,15,4,59.16
2539156663,15,1,-54.83
2539205025,1,4,117.57
2539448149,5,6,64.65
2539494561,1,6,45.34
2539714241,16,1,-10.75
2540200122,4,16,126.29
2540219184,4,8,110.60
2540360817,4,15,117.14
2540449930,4,1,84.24
2540459239,5,4,-87.57
2540534204,4,6,94.55
2540554111,6,4,-90.46
2540562579,4,5,70.07
2540682683,16,4,-14.98
2540910398,8,4,33.80
2541080268,15,5,29.42
2541641862,15,4,74.77
2542326721,8,5,146.26
2542356910,1,4,127.35
2542434091,4,16,125.82
2542464349,4,8,111.13
2542630972,4,15,116.97
2542815138,6,4,-125.92
2542989469,4,6,95.65
2543054524,8,4,16.20
2543457495,5,4,-147.75
2543462151,4,1,68.47
2543932091,5,16,120.15
2544110981,5,8,104.15
2544228516,16,4,152.12
2544307395,15,4,117.45
2544562324,4,5,68.24
2544668619,4,16,125.26
2544708754,4,8,111.63
2544824451,1,4,90.70
2544836316,16,5,-64.02
2544891706,6,5,172.47
2544906672,4,15,116.05
2544988147,5,15,103.44
2545061434,6,4,-161.31
2545203990,8,4,-6.35
2545564785,4,6,92.70
2546502236,1,16,115.50
2546583958,4,1,77.56
2546903795,4,16,124.62
2546905067,1,8,99.65
2546952592,4,8,112.08
2547160480,15,4,-121.10
2547191355,4,15,114.23
2547262828,8,1,-86.82
2547360866,8,4,-21.25
2547408052,6,4,172.96
2547566264,5,6,70.01
2547610453,5,4,-85.97
2547794586,1,4,110.36
2547859143,8,5,120.18
2547957786,16,4,61.72
2548278266,4,6,88.40
2548358572,4,5,46.26
2548765770,15,5,111.51
2549085669,1,15,86.77
2549139721,4,16,123.88
2549196049,4,8,112.48
2549246501,4,1,84.61
2549490427,4,15,111.30
2549527174,8,4,-37.37
2549792349,5,16,117.82
2549953670,6,4,174.96
2550049617,5,8,105.31
2550172459,15,4,-15.69
2550923286,4,6,87.58
2551148859,1,4,128.52
2551260087,5,4,-122.51
2551376514,4,16,123.04
2551439302,4,8,112.82
2551511092,5,15,92.70
2551541550,4,5,72.16
2551704980,8,4,-51.86
2551812839,4,15,107.02
2551866354,16,4,-16.18
2551962993,6,16,104.70
2552127177,4,1,71.55
2552657323,1,5,-56.75
2552897684,6,8,92.25
2552924020,6,4,-161.13
2553242594,15,4,69.51
2553437347,4,6,88.99
2553485656,15,1,52.83
2553486039,8,5,100.27
2553491725,5,1,36.42
2553614316,4,16,122.09
2553657455,1,4,97.78
2553682529,4,8,113.11
2553896216,8,4,-63.88
2554173030,4,15,101.24
2554204255,6,5,-149.37
2554475187,5,4,-135.56
2554696858,8,6,-56.54
2555062032,16,5,-153.31
2555357228,4,1,75.37
2555556347,4,5,65.08
2555686319,5,16,114.56
2555853294,4,16,121.01
2555867486,6,4,-94.07
2555876927,4,6,91.95
2555925904,4,8,113.35
2555930574,16,4,-102.02
2555989183,5,8,106.11
2556102468,8,4,-72.81
2556206129,15,4,-148.89
2556272691,5,6,63.27
2556357495,1,16,109.44
2556407910,1,4,99.91
2556588102,4,15,94.35
2556654035,16,1,-98.49
2556761877,8,1,-105.39
2556878930,1,8,101.18
2557671735,6,1,-72.87
2557758634,15,5,-108.55
2558045721,4,1,84.53
2558093646,4,16,119.79
2558169609,4,8,113.53
2558297538,6,4,-95.48
2558300020,4,6,94.99
2558325385,8,4,-78.20
