UT,Origin,Target,PhaseAngle
2634912026,6,4,63.59
2634921042,8,4,174.07
2634933258,5,15,106.37
2634994770,8,6,112.86
2635005878,4,16,117.43
2635072517,15,6,174.97
2635265070,6,1,79.93
2635343338,15,4,169.43
2635358521,4,8,108.03
2635500745,8,1,178.73
2635513444,4,5,71.23
2635626305,4,15,117.08
2635994306,1,16,112.34
2636174932,1,4,139.83
2636635501,6,8,85.30
2636730805,16,4,177.75
2637055024,4,1,69.63
2637184720,8,4,174.60
2637242080,4,16,118.55
2637311161,4,6,87.55
2637452925,6,4,67.71
2637452925,4,6,67.71
2637578726,15,1,175.29
2637609447,4,8,108.66
2637622389,15,4,170.79
2637685277,16,5,177.66
2637735610,1,6,34.79
2637861585,1,8,95.94
2637895508,4,15,117.07
2638536457,5,4,100.50
2638568503,8,5,178.29
2638739972,5,16,116.32
2638899628,6,5,117.57
2638957255,1,4,178.21
2638964949,16,4,178.24
2639441975,4,5,52.61
2639448412,8,4,174.61
2639477584,4,16,119.59
2639858572,4,8,109.28
2639868694,5,8,101.95
2639869017,4,1,82.63
2639898957,15,4,172.68
2639910659,15,5,176.72
2639993824,4,6,55.69
2640140377,1,15,94.91
2640169714,4,15,116.33
2640320150,5,6,58.10
2640921634,1,5,51.16
2641198503,16,4,177.28
2641225135,5,15,102.97
2641575518,5,1,35.45
2641603337,6,15,75.37
2641712585,4,16,120.54
2641716180,8,4,174.40
2641801198,6,4,173.04
2642023590,1,4,174.92
2642106207,4,8,109.89
2642174832,15,4,175.08
2642451910,4,15,114.74
2642453657,5,4,80.57
2642527360,4,5,68.90
2642527608,4,1,81.93
2642534723,4,6,37.15
2643431628,16,4,175.82
2643493708,16,5,177.11
2643802593,16,1,175.78
2643947020,4,16,121.42
2643983095,8,4,174.26
2644307523,6,4,176.37
2644352570,4,8,110.47
2644451890,15,4,177.94
2644508255,5,16,118.60
2644550276,8,5,178.85
2644747079,4,15,112.08
2644916821,1,4,141.22
2645075621,6,4,34.41
2645075621,4,6,34.41
2645408730,5,4,151.66
2645496426,1,16,116.34
2645588978,8,1,178.78
2645664365,16,4,174.27
2645767598,4,1,67.88
2645814128,5,8,103.47
2646180953,4,16,122.23
2646218838,15,5,178.02
2646246658,8,4,174.23
2646514409,4,5,69.13
2646597972,4,8,111.01
2646747561,15,4,176.01
2647063047,4,15,108.13
2647303767,6,5,123.36
2647616520,6,4,42.96
2647630535,16,6,172.77
2647741624,1,4,171.74
2647771995,5,15,91.58
2647856954,1,8,98.79
2647960825,16,4,178.78
2648344069,16,15,175.24
2648414507,4,16,122.98
2648453484,5,6,73.47
2648507143,8,4,174.29
2648645375,15,1,179.77
2648663618,4,1,81.25
2648842519,4,8,111.52
2649114642,15,4,157.27
2649293068,16,5,176.61
2649413030,4,15,102.69
2649557469,5,4,89.41
2649756530,4,6,92.15
2650157419,6,4,54.88
2650206888,16,4,178.91
2650275255,5,16,120.40
2650354123,4,5,47.72
2650521763,8,5,179.30
2650647681,4,16,123.66
2650766826,8,4,174.45
2650802550,1,4,173.76
2651086489,4,8,111.97
2651169614,6,16,112.83
2651310242,4,1,83.37
2651486836,15,4,144.10
2651753922,5,8,104.77
2651814427,4,15,95.96
2652389138,1,15,65.21
2652452123,16,4,179.04
2652473646,4,6,88.13
2652698317,6,4,65.12
2652698317,4,6,65.12
2652702576,15,5,174.94
2652880517,4,16,124.29
2653030561,8,4,174.46
2653294865,5,4,108.54
2653329990,4,8,112.39
2653379890,16,1,174.79
2653497993,4,5,71.63
2653639501,1,4,148.86
2653855911,15,4,139.03
2654271127,4,15,89.49
2654452929,4,1,67.24
2654645489,5,15,75.31
2654696547,16,4,179.17
2654996876,1,16,118.98
2655086160,16,5,176.19
2655113105,4,16,124.85
2655239216,6,4,66.94
2655239216,4,6,66.94
2655294142,8,4,173.79
2655468774,1,5,56.72
2655573294,4,8,112.75
2655626150,8,1,179.23
2655626915,6,1,67.63
2655707906,6,5,116.91
2655742759,8,6,110.13
2656042553,5,16,121.78
2656215126,15,4,141.19
2656243304,5,1,36.96
2656418627,5,4,139.79
2656484685,8,5,179.14
2656525487,1,4,164.17
2656673995,6,8,92.09
2656740914,4,15,86.11
2656940277,16,4,179.30
2657110703,5,6,57.85
2657345382,4,16,125.37
2657453204,4,1,79.56
2657510753,4,5,66.25
2657557820,8,4,172.09
2657609608,1,6,35.11
2657692479,5,8,105.76
2657780115,4,6,51.79
2657816485,4,8,113.06
2657830492,1,8,100.76
2658033950,15,16,104.40
2658561866,15,4,148.27
2659171198,4,15,86.80
2659183297,16,4,179.44
2659388684,15,5,175.42
2659569455,1,4,173.10
2659577491,4,16,125.83
2659592293,6,4,173.24
2659821498,8,4,169.38
2660059832,4,8,113.30
2660101604,4,1,84.23
2660321014,4,6,35.35
2660321014,6,4,35.35
2660565960,5,4,79.94
2660781369,15,1,175.56
2660875073,16,5,175.85
2660896530,15,4,157.94
2661190198,4,5,44.42
2661307547,5,15,78.21
2661425699,16,4,179.57
2661550657,4,15,90.18
2661809406,4,16,126.24
2661811642,5,16,122.79
2662085175,8,4,165.86
2662303435,4,8,113.49
2662343622,1,4,164.84
2662441489,8,5,178.62
2662861912,6,4,35.43
2662861912,4,6,35.43
2662934291,16,1,174.16
2663115688,4,1,68.44
2663220514,15,4,168.35
2663634115,5,8,106.36
2663667459,16,4,179.70
2663890547,4,15,94.65
2663986410,5,4,148.92
2664041136,4,16,126.61
2664112044,6,5,123.95
2664303257,1,15,75.49
2664348853,8,4,161.72
2664487945,4,5,72.71
2664506681,1,16,120.53
2664547514,4,8,113.62
2665281321,5,6,73.37
2665307909,1,4,156.86
2665402811,6,4,45.08
2665534738,15,4,178.37
2665633045,8,1,179.89
2665908726,16,4,179.83
2666008863,15,5,178.01
2666203469,4,15,99.19
2666225551,15,6,138.12
2666235823,4,1,77.60
2666272760,4,16,126.93
2666287405,16,6,172.92
2666612531,8,4,157.15
2666691383,16,5,175.96
2666792277,4,8,113.69
2667445753,5,4,127.25
2667571798,4,6,91.23
2667583999,5,16,123.45
2667612799,5,15,91.83
2667814811,1,8,101.46
2667840139,15,4,172.33
2667943710,6,4,57.05
2668149439,16,4,179.96
2668319996,1,4,173.06
2668394943,8,5,178.14
2668498543,4,15,103.35
2668498889,4,5,62.60
2668504322,4,16,127.19
2668876209,8,4,152.36
2668898135,4,1,84.60
2669037940,4,8,113.69
2669582768,5,8,106.53
2669697976,6,16,115.64
2670246725,1,5,53.06
2670276315,15,4,173.25
2670287208,4,6,87.81
2670389669,16,4,179.90
2670484608,6,4,66.38
2670484608,4,6,66.38
2670735794,4,16,127.42
2670781775,4,15,106.95
2671011994,5,1,35.28
2671071946,1,4,178.79
2671139887,8,4,147.53
2671284660,4,8,113.64
2671324563,6,15,76.80
2671556676,5,4,73.13
2671780448,4,1,71.50
2671858335,4,5,49.79
2672409444,15,5,175.09
2672418290,15,1,177.31
2672475764,16,5,175.69
2672480674,16,1,173.87
2672516183,6,5,116.38
2672619382,15,4,170.92
2672629484,16,4,179.77
2672967277,4,16,127.59
2673025507,4,6,65.50
2673057112,4,15,109.97
2673361268,5,16,123.78
2673403604,8,4,142.85
2673532767,4,8,113.52
2673787602,5,15,101.53
2673894911,5,6,57.97
2674037263,1,16,121.11
2674086943,1,4,150.16
2674348060,8,5,177.82
2674599738,5,4,166.71
2674763017,6,4,174.27
2674868901,16,4,179.64
2674942418,15,4,169.38
2674999026,1,15,95.45
2675009238,4,1,75.40
2675198720,4,16,127.73
2675327285,4,15,112.45
2675486769,4,5,72.59
2675542131,5,8,106.25
2675566406,4,6,47.82
2675635740,8,1,179.42
2675667257,8,4,138.52
2675782501,4,8,113.33
2675798885,6,1,63.76
2675839115,8,15,104.88
2676490749,8,6,96.71
2676748171,6,8,91.67
2677049632,1,4,173.72
2677107998,16,4,179.51
2677126079,1,6,42.07
2677249895,15,4,168.57
2677377431,6,4,173.66
2677430207,4,16,127.81
2677594376,4,15,114.41
2677697339,4,1,84.52
2677839939,1,8,100.74
2677930920,8,4,134.65
2678034208,4,8,113.07
2678107304,6,4,34.20
2678107304,4,6,34.20
2678261056,16,5,175.51
2678477806,5,4,114.66
2678676685,15,5,174.33
2679145349,5,16,123.77
2679346758,16,4,179.37
2679473908,4,5,58.29
2679545735,15,4,168.41
2679661788,4,16,127.85
2679859998,4,15,115.86
2679870097,1,4,179.27
2679946990,5,15,105.99
2680194598,8,4,131.33
2680288217,4,8,112.75
2680303940,8,5,177.70
2680476231,4,1,75.21
2680648203,6,4,36.77
2680648203,4,6,36.77
2680920332,6,5,124.45
2681515243,5,8,105.52
2681585128,16,4,179.24
2681833151,15,4,168.87
2681893437,4,16,127.84
2682032381,16,1,173.92
2682111453,5,6,73.10
2682125713,4,15,116.79
2682458276,8,4,128.62
2682521787,5,4,71.00
2682544874,4,8,112.35
2682600385,4,5,61.94
2682860108,1,4,144.54
2683189102,6,4,47.28
2683273371,15,1,175.04
2683602795,1,16,120.67
2683770546,4,1,73.06
2683823382,16,4,179.12
2684048975,16,5,175.42
2684114700,15,4,169.89
2684125259,4,16,127.78
2684393054,4,15,117.16
2684721953,8,4,126.53
2684804575,4,8,111.89
2684903104,15,5,175.62
2684927860,1,5,53.37
2684938392,5,16,123.41
2685391041,4,6,90.33
2685430203,5,4,163.17
2685585279,5,1,36.62
2685660824,8,1,178.89
2685730000,6,4,59.14
2685749356,16,6,162.39
2685755213,1,4,175.11
2685758787,1,15,97.06
2686061412,16,4,178.99
2686173236,5,15,105.36
2686265528,8,5,177.81
2686357240,4,16,127.66
2686392619,15,4,171.46
2686488818,4,5,71.50
2686497227,4,1,84.05
2686663896,4,15,116.88
2686985631,8,4,125.07
2687067820,4,8,111.35
2687504218,5,8,104.37
2687930855,1,8,98.68
2688096036,4,6,87.61
2688270899,6,4,67.30
2688270899,4,6,67.30
2688299302,16,4,178.86
2688423092,6,16,114.06
2688547075,15,6,175.71
2688589437,4,16,127.49
2688665683,1,4,177.37
2688668748,15,4,173.55
2688940720,4,15,115.83
2689208226,4,1,78.46
2689249309,8,4,124.21
2689324460,6,5,116.02
2689334961,4,8,110.75
2689507697,5,4,102.50
2689841643,16,5,175.42
2690428359,4,5,53.46
2690536961,16,4,178.73
2690673609,5,6,58.48
2690743276,5,16,122.66
2690811798,4,6,63.37
2690821875,4,16,127.28
2690944777,15,4,176.13
2691165476,15,5,178.01
2691227228,4,15,113.85
2691512987,8,4,123.91
2691603513,16,1,174.33
2691606449,4,8,110.08
2691623944,1,4,140.72
2692235395,8,5,178.15
2692516010,4,1,70.72
2692578925,6,4,173.59
2692579430,5,15,98.06
2692774892,16,4,178.61
2693054641,4,16,126.99
2693222910,15,4,179.15
2693223299,1,16,119.04
2693352696,4,6,44.07
2693447656,5,4,77.92
2693509462,5,8,102.90
2693511480,4,5,68.21
2693529256,4,15,110.72
2693776664,8,4,124.15
2693882518,4,8,109.36
2694218712,15,1,178.72
2694439422,1,4,177.15
2695012180,16,4,178.49
2695157280,6,4,174.28
2695287757,4,16,126.65
2695296219,4,1,83.19
2695345410,6,1,69.44
2695551344,15,4,168.48
2695641278,16,5,175.54
2695731435,8,1,178.70
2695821521,15,8,47.64
2695856428,4,15,106.21
2695893595,6,4,33.65
2695893595,4,6,33.65
2696040342,8,4,124.87
2696163369,4,8,108.60
2696385956,5,4,153.55
2696490571,1,6,49.15
2696563686,5,16,121.43
2697238739,8,6,90.94
2697249747,16,4,178.37
2697456549,1,4,175.67
2697490201,4,5,69.55
2697521316,4,16,126.23
2697554331,15,5,176.39
2697617142,1,15,73.09
2697714572,6,8,82.99
2697728599,6,5,124.83
2697921319,15,4,151.30
2697967088,4,1,80.95
2698051120,6,15,39.80
2698098939,1,8,95.66
2698215404,8,5,178.67
2698224103,4,15,100.21
2698304020,8,4,126.04
2698434494,6,4,38.37
2698448974,4,8,107.82
2698943494,5,6,72.66
2699323072,5,15,82.18
2699487361,16,4,178.26
2699529100,5,8,101.24
2699539642,1,5,56.27
2699755388,4,16,125.74
2700293319,15,4,141.18
2700373990,5,1,36.21
2700374273,1,4,139.90
2700528805,4,6,94.13
2700530397,5,4,91.21
2700567698,8,4,127.61
2700648440,4,15,93.29
2700738951,4,8,107.04
2700975392,6,4,49.52
2701211875,16,1,175.20
2701240937,4,1,68.67
2701348612,4,5,48.51
2701450733,16,5,175.80
2701725023,16,4,178.15
2701989997,4,16,125.17
2702404451,5,16,119.64
2702659142,15,4,139.12
2702831376,8,4,129.55
2702929864,1,16,115.75
2703032635,4,8,106.29
2703117597,4,15,87.69
2703175347,1,4,175.52
2703212231,4,6,89.52
2703516291,6,4,61.11
2703962847,16,4,178.04
2704092662,4,1,81.99
2704160628,15,5,174.39
2704206463,8,5,179.20
2704225252,4,16,124.52
2704305508,5,4,102.23
2704476961,4,5,71.31
2705013689,15,4,143.47
2705095053,8,4,131.80
2705211308,16,6,152.69
2705328973,4,8,105.60
2705558507,5,8,99.64
2705576320,4,15,85.94
2705660337,16,15,170.79
2705860034,8,1,178.98
2705899742,4,6,87.52
2706057190,6,4,67.82
2706057190,4,6,67.82
2706132738,6,5,115.82
2706146030,15,1,175.00
2706164471,5,15,73.91
2706200905,16,4,177.94
2706240306,1,4,174.29
2706461306,4,16,123.77
2706743463,4,1,82.72
2707273414,16,5,176.22
2707355623,15,4,151.81
2707358731,8,4,134.34
2707391029,5,4,141.88
2707448210,5,6,59.35
2707626795,4,8,104.99
2707642264,6,16,105.68
2707986459,4,15,87.88
2708272348,5,16,117.09
2708324964,1,8,92.68
2708439257,16,4,177.85
2708487612,4,5,66.79
2708598088,4,6,60.56
2708698241,4,16,122.91
2709107025,1,4,144.04
2709622409,8,4,137.12
2709686021,15,4,161.94
2709924616,4,8,104.49
2709940317,4,1,67.38
2709942612,1,15,69.47
2710208901,8,5,179.18
2710348995,4,15,91.84
2710387271,6,4,173.18
2710677589,16,4,177.77
2710853270,15,5,177.64
2710882156,16,1,176.65
2710936210,4,16,121.94
2711138987,4,6,40.77
2711541370,5,4,81.40
2711590460,5,8,98.35
2711886087,8,4,140.09
2711959596,1,4,167.99
2712006155,15,4,172.31
2712202585,4,5,44.70
2712221147,4,8,104.12
2712602833,5,15,85.61
2712677173,4,15,96.42
2712774804,1,16,109.89
2712884996,4,1,80.45
2712916491,16,4,177.69
2712932782,6,4,175.07
2713117526,16,5,176.81
2713175361,4,16,120.84
2713679886,6,4,33.64
2713679886,4,6,33.64
2714149765,8,4,143.21
2714176541,5,16,113.56
2714316860,15,4,177.85
2714356692,1,5,51.17
2714515196,4,8,103.88
2714536876,6,5,125.07
2714586389,6,1,77.45
2714982336,4,15,100.86
2715002555,5,1,35.55
2715013795,1,4,173.37
2715028883,5,4,142.76
2715156215,16,4,177.64
2715415958,4,16,119.59
2715464599,4,5,72.62
2715530956,4,1,83.86
2715776913,5,6,72.04
2715838042,1,6,53.45
2716037825,8,1,179.70
2716220785,6,4,40.17
2716231135,8,5,178.85
2716413442,8,4,146.45
2716619155,15,4,169.04
2716805845,4,8,103.77
2717272285,4,15,104.81
2717351601,15,5,176.29
2717395505,16,4,177.59
2717616662,5,8,97.65
2717658162,4,16,118.20
2717820017,1,4,155.68
2717986728,8,6,100.69
2718039486,15,1,178.53
2718329768,4,6,93.37
2718416298,5,4,129.40
2718477780,15,6,165.33
2718551083,1,8,91.24
2718612861,4,1,67.57
2718677120,8,4,149.75
2718761683,6,4,51.77
2718818610,5,15,97.71
2718988406,16,5,177.57
2719074601,15,4,172.26
2719092456,4,8,103.80
2719477429,4,5,63.27
2719539184,6,8,77.37
2719552074,4,15,108.19
2719635855,16,4,177.56
2719902373,4,16,116.61
2720129661,5,16,108.67
2720651548,16,1,178.84
2720731380,1,15,92.96
2720742909,1,4,160.51
2720940798,8,4,153.08
2721033271,4,6,88.84
2721302582,6,4,62.92
2721374728,4,8,103.94
2721409399,15,4,170.24
2721671445,4,1,78.62
2721825148,4,15,110.99
2721876920,16,4,177.56
2722148897,4,16,114.84
2722255096,8,5,178.69
2722535608,5,4,74.02
2722847786,1,16,99.75
2722901937,4,5,47.71
2722941046,6,5,115.78
2723204476,8,4,156.38
2723629840,5,8,97.67
2723652497,4,8,104.20
2723667614,15,5,174.39
2723698238,4,6,87.53
2723725961,15,4,168.99
2723773175,1,4,173.00
2723843481,6,4,67.85
2723843481,4,6,67.85
2724093926,4,15,113.27
2724118666,16,4,177.59
2724220622,5,6,60.53
2724325207,4,1,84.47
2724398223,4,16,112.85
2724508713,6,15,83.76
2724673259,16,6,151.19
2724889910,16,5,178.33
2724974705,5,15,104.54
2725468154,8,4,159.60
2725627429,5,4,165.83
2725925874,4,8,104.55
2726028515,15,4,168.44
2726147099,5,16,102.02
2726230710,8,1,179.44
2726360285,4,15,115.02
2726361298,16,4,177.64
2726384379,4,6,57.16
2726462375,4,5,72.68
2726517527,1,4,175.16
2726650915,4,16,110.62
2727272341,4,1,69.77
2727731831,8,4,162.70
2728188042,6,4,173.03
2728195121,4,8,104.98
2728242566,8,5,177.76
2728313684,6,16,78.73
2728320767,15,4,168.52
2728604889,16,4,177.73
2728625738,4,15,116.29
2728714646,1,8,92.17
2728898825,1,5,56.92
2728907658,4,16,108.14
2728925278,4,6,38.05
2728971272,15,1,175.02
2729448094,5,4,116.79
2729523935,1,4,153.45
2729625840,5,8,98.39
2729685191,5,1,36.93
2729906131,15,5,174.81
2729995509,8,4,165.62
2730449837,4,1,76.54
2730455097,4,5,59.07
2730460484,4,8,105.48
2730573085,16,1,178.17
2730605684,15,4,169.20
2730704710,6,4,175.98
2730829162,16,5,178.39
2730849549,16,4,177.85
2730891891,4,15,117.00
2731159007,5,15,106.33
2731169342,4,16,105.38
2731345154,6,5,125.17
2731417169,1,15,98.24
2731466177,6,4,34.11
2731466177,4,6,34.11
2732241686,5,16,93.39
2732259187,8,4,168.29
2732514063,1,4,173.30
2732611120,5,6,71.25
2732722337,4,8,106.04
2732885576,15,4,170.43
2733095438,16,4,178.02
2733123290,4,1,84.62
2733160328,4,15,117.13
2733263063,1,16,83.60
2733436961,4,16,102.34
2733505775,5,4,70.89
2733602652,4,5,60.34
2733764269,6,1,84.11
2734007075,6,4,42.14
2734249314,8,5,177.76
2734522865,8,4,170.63
2734981062,4,8,106.63
2735162535,15,4,172.20
2735280866,1,6,53.61
2735297054,1,4,179.75
2735342604,16,4,178.23
2735433128,4,15,116.58
2735603871,5,8,99.63
2735711491,4,16,99.06
2735950041,4,1,73.34
2736137073,4,6,92.51
2736139029,15,5,176.90
2736395632,8,1,178.84
2736422574,5,4,164.42
2736547974,6,4,54.00
2736786543,8,4,172.53
2736810486,16,5,177.37
2737236964,4,8,107.25
2737438407,15,4,174.49
2737463337,5,15,102.47
2737464198,4,5,71.75
2737620591,16,4,172.84
2737713196,4,15,115.18
2737993847,4,16,95.60
2738300443,1,4,147.22
2738401529,5,16,83.76
2738734718,8,6,112.59
2738793713,1,8,94.80
2738852212,4,6,88.30
2739050220,8,4,173.86
2739088873,6,4,64.55
2739088873,4,6,64.55
2739217685,4,1,74.25
2739490425,4,8,107.88
2739715039,15,4,177.25
2739749333,6,5,115.90
2739834883,15,1,177.46
2739908875,16,4,164.00
2740004799,4,15,112.79
2740247093,8,5,178.05
2740284255,4,16,92.14
2740395537,6,8,84.89
2740478749,5,4,104.52
2740693277,16,1,175.07
2740992954,5,6,61.92
2741231917,1,4,174.31
2741313939,8,4,174.53
2741413755,4,5,54.31
2741565977,5,8,101.16
2741629771,4,6,67.32
2741629812,6,4,67.31
2741741793,4,8,108.51
2741923080,4,1,84.34
2741994501,15,4,179.59
2742198039,16,4,156.06
2742315072,4,15,109.16
2742456052,15,5,177.87
2742581663,4,16,88.92
2742830094,16,5,176.13
2742919196,1,15,80.94
2743253956,15,16,20.16
2743577633,8,4,174.63
2743690632,1,5,52.72
2743840052,1,16,69.43
2743991314,4,8,109.14
2744034928,5,15,90.42
2744094161,1,4,178.32
2744135214,16,6,168.11
2744170670,4,6,53.36
2744356566,15,4,161.27
2744439762,5,4,75.79
2744443292,5,1,35.22
2744486615,16,4,149.63
2744497008,4,5,67.43
2744552236,5,16,76.98
2744655733,4,15,104.07
2744664459,4,1,76.90
2744883394,4,16,86.29
2745844139,8,4,174.44
2745981729,6,4,173.13
2746234266,8,5,178.56
2746239269,4,8,109.75
2746505745,8,1,178.71
2746711569,4,6,35.99
2746728358,15,4,146.42
2746773153,16,4,144.95
2747043920,4,15,97.57
2747069449,1,4,142.37
2747185385,4,16,84.53
2747364573,5,4,155.38
2747506723,15,6,104.80
2747515894,5,8,102.73
2747971665,4,1,71.89
2748111815,8,4,174.28
2748153472,6,5,125.11
2748465960,4,5,69.93
2748473610,6,4,176.99
2748485915,4,8,110.34
2748805860,1,8,97.80
2748869738,16,5,175.31
2748955777,15,5,174.78
2749056397,16,4,142.00
2749098790,15,4,139.50
2749252467,6,4,34.98
2749252467,4,6,34.98
2749445557,5,6,70.32
2749483959,4,16,83.79
2749489806,4,15,90.80
2749925978,1,4,176.05
2750376164,8,4,174.23
2750454047,6,16,58.46
2750602780,5,16,76.83
2750722735,4,1,83.67
2750731504,4,8,110.89
2750917479,5,15,74.66
2750949884,16,1,173.87
2751335475,16,4,140.58
2751460706,15,4,140.16
2751502992,5,4,93.04
2751507500,15,1,175.43
2751776521,4,16,84.02
2751793366,6,4,44.23
2751962175,4,15,86.51
2752210768,8,5,179.12
2752341312,4,5,49.33
2752637324,8,4,174.27
2752887697,1,4,176.50
2752976242,4,8,111.40
2753052046,6,1,87.06
2753410996,4,1,79.79
2753457924,5,8,104.16
2753609999,16,4,140.39
2753810355,15,4,146.34
2753950299,4,6,91.59
2753968296,1,16,73.97
2754062130,4,16,85.08
2754329592,6,15,37.37
2754334265,6,4,56.20
2754404078,4,15,86.34
2754896006,8,4,174.41
2754900520,16,5,175.25
2754966286,1,6,48.38
2755220336,4,8,111.87
2755312464,5,4,96.50
2755456532,4,5,70.93
2755519695,1,15,63.88
2755648872,15,5,175.69
2755827252,1,4,139.83
2755879912,16,4,141.16
2756147675,15,4,155.60
2756340884,4,16,86.73
2756548402,5,16,81.86
2756557581,6,5,116.17
2756559971,8,1,179.03
2756667517,4,6,87.92
2756707666,4,1,69.65
2756794516,4,15,89.26
2756875163,6,4,65.92
2756875163,4,6,65.92
2757159684,8,4,174.50
2757463972,4,8,112.29
2757547609,5,15,79.12
2757767067,5,6,63.45
2758145328,16,4,142.62
2758177680,8,5,179.31
2758352786,1,5,53.78
2758363989,5,4,143.95
2758473959,15,4,165.97
2758609071,1,4,178.22
2758613379,4,16,88.80
2758783603,1,8,100.16
2759020484,5,1,36.70
2759142253,4,15,93.59
2759396562,5,8,105.31
2759416062,4,6,66.15
2759423320,8,4,174.03
2759464233,4,5,67.32
2759482708,8,6,110.59
2759520680,4,1,82.64
2759707282,4,8,112.67
2760406563,16,4,144.57
2760450354,6,8,91.92
2760790384,15,4,176.16
2760880320,4,16,91.11
2760898041,16,5,175.84
2761131312,16,1,175.46
2761139867,6,4,174.61
2761460429,4,15,98.18
2761675413,1,4,174.94
2761687007,8,4,172.58
2761950509,4,8,112.98
2761956961,4,6,49.38
2762179510,4,1,81.90
2762253989,15,5,177.82
2762425461,5,16,88.78
2762516255,5,4,82.94
2762664072,16,4,146.84
2763097737,15,4,174.36
2763142582,4,16,93.53
2763210571,4,5,45.14
2763619409,15,1,179.99
2763742445,1,16,86.55
2763759011,4,15,102.44
2763769073,6,4,173.47
2763837654,5,15,92.69
2763950717,8,4,170.09
2764137194,8,5,178.89
2764193797,4,8,113.24
2764497859,6,4,34.58
2764497859,4,6,34.58
2764569335,1,4,141.17
2764844560,16,6,170.17
2764918229,16,4,149.29
2764961750,6,5,124.89
2765336115,5,8,106.11
2765400797,4,16,95.98
2765420565,4,1,67.90
2765521291,15,4,173.90
2766044528,4,15,106.18
2766065544,5,4,135.98
2766214369,8,4,166.75
2766279647,5,6,69.26
2766437314,4,8,113.45
2766441514,4,5,72.49
2766461011,1,15,89.69
2766575244,8,1,179.63
2766852554,16,5,176.79
2767038758,6,4,36.20
2767038758,4,6,36.20
2767169480,16,4,151.83
2767393394,1,4,171.85
2767655553,4,16,98.39
2767869483,15,4,171.38
2768261142,5,16,95.64
2768315282,4,1,81.27
2768321396,4,15,109.33
2768478073,8,4,162.73
2768641510,15,5,174.95
2768646696,8,15,86.58
2768681258,4,8,113.60
2768760263,1,8,101.36
2769386993,5,4,131.56
2769418122,16,4,154.41
2769579657,6,4,46.40
2769781622,6,16,86.79
2769907344,4,16,100.72
2770008434,5,15,102.02
2770091933,8,5,178.37
2770196734,15,4,169.67
2770454513,1,4,173.77
2770455668,4,5,63.92
2770592565,4,15,111.93
2770741707,8,4,158.26
2770925876,4,8,113.67
2770962024,4,1,83.35
2771113479,16,1,178.20
2771177029,15,6,175.35
2771280832,5,8,106.50
2771664578,16,4,156.96
2771768208,4,6,90.68
